case_id,po_id,pr_count,pr_ids,supplier_count,supplier_ids,goods_receipt_count,goods_receipt_ids,invoice_count,invoice_ids,payment_count,payment_ids,start_time,end_time,total_processing_time_hours,pr_to_po_hours,po_approval_hours,approval_to_supplier_hours,supplier_to_goods_hours,goods_to_invoice_hours,invoice_to_match_hours,match_to_payment_hours,rejection_count,match_result
PO1538,PO1538,1,PR730,1,Supplier48,1,GRN9857,1,Invoice2426,1,Payment5041,2024-09-02 08:05:56+00:00,2024-09-08 11:10:56+00:00,147.083,1.55,0.567,0.6,24.0,24.0,0.367,96.0,0,Successful
PO9606,PO9606,1,PR732,1,Supplier43,1,GRN60,1,Invoice7172,1,Payment9806,2024-09-02 08:18:56+00:00,2024-09-16 11:03:56+00:00,338.75,1.267,0.283,0.5,72.0,24.0,0.7,240.0,0,Successful
PO841,PO841,2,PR731;PR733,1,Supplier31,1,GRN771,1,Invoice7233,1,Payment7543,2024-09-02 08:07:56+00:00,2024-09-06 11:38:56+00:00,99.517,1.633,0.6,0.9,24.0,48.0,0.383,24.0,1,Mismatch
PO8834,PO8834,2,PR675;PR734,1,Supplier25,1,GRN2979,1,Invoice8085,1,Payment427,2024-09-02 08:16:56+00:00,2024-09-13 10:36:56+00:00,266.333,0.7,0.983,0.583,96.0,24.0,0.067,144.0,0,Successful
PO1045,PO1045,1,PR736,1,Supplier35,1,GRN4916,1,Invoice1864,1,Payment3691,2024-09-02 08:10:56+00:00,2024-09-14 10:47:56+00:00,290.617,1.217,0.767,0.267,24.0,48.0,0.367,216.0,0,Successful
PO9179,PO9179,3,PR498;PR735;PR737,1,Supplier47,1,GRN7228,1,Invoice4886,1,Payment6920,2024-09-02 08:13:56+00:00,2024-09-17 10:45:56+00:00,362.533,1.383,0.233,0.017,120.0,48.0,0.9,192.0,1,Successful
PO6090,PO6090,6,PR244;PR541;PR728;PR738;PR759;PR888,1,Supplier34,1,GRN1265,1,Invoice9738,1,Payment4853,2024-09-02 08:06:56+00:00,2024-09-11 10:12:56+00:00,218.1,1.05,0.267,0.65,48.0,72.0,0.133,96.0,0,Successful
PO279,PO279,1,PR740,1,Supplier14,1,GRN6042,1,Invoice2903,1,Payment9546,2024-09-02 08:22:56+00:00,2024-09-09 11:42:56+00:00,171.333,0.683,0.983,0.8,48.0,72.0,0.867,48.0,0,Successful
PO1138,PO1138,5,PR302;PR312;PR452;PR743;PR808,1,Supplier34,1,GRN5386,1,Invoice2350,1,Payment1923,2024-09-02 08:14:56+00:00,2024-09-08 09:56:56+00:00,145.7,0.867,0.7,0.067,96.0,24.0,0.067,24.0,0,Successful
PO4300,PO4300,3,PR354;PR586;PR745,1,Supplier2,1,GRN6976,1,Invoice5478,1,Payment4861,2024-09-02 08:08:55+00:00,2024-09-07 11:09:56+00:00,123.017,0.8,0.983,0.733,72.0,24.0,0.5,24.0,1,Successful
PO4088,PO4088,1,PR746,1,Supplier42,1,GRN7083,1,Invoice5739,1,Payment3228,2024-09-02 08:08:56+00:00,2024-09-09 11:14:56+00:00,171.1,1.033,0.583,1.0,48.0,48.0,0.483,72.0,0,Successful
PO292,PO292,4,PR466;PR741;PR747;PR779,1,Supplier1,1,GRN6859,1,Invoice7362,1,Payment6607,2024-09-02 08:47:55+00:00,2024-09-17 11:32:56+00:00,362.75,0.684,0.917,0.45,120.0,24.0,0.7,216.0,1,Successful
PO7521,PO7521,5,PR134;PR452;PR64;PR65;PR748,1,Supplier33,1,GRN7266,1,Invoice6922,1,Payment4527,2024-09-02 08:30:55+00:00,2024-09-17 10:34:56+00:00,362.067,0.567,0.417,0.3,72.0,72.0,0.783,216.0,0,Successful
PO9594,PO9594,1,PR749,1,Supplier42,1,GRN1049,1,Invoice6903,1,Payment3573,2024-09-02 08:06:56+00:00,2024-09-14 10:59:56+00:00,290.883,0.983,0.733,0.85,96.0,48.0,0.317,144.0,0,Mismatch
PO2638,PO2638,1,PR750,1,Supplier8,1,GRN2625,1,Invoice2309,2,Payment5151;Payment8250,2024-09-02 08:12:56+00:00,2024-09-15 12:02:54+00:00,315.833,0.85,0.6,0.517,96.0,48.0,0.433,169.433,0,Successful
PO8255,PO8255,3,PR751;PR861;PR878,2,Supplier15;Supplier45,2,GRN3004;GRN3095,2,Invoice4839;Invoice5741,3,Payment3112;Payment7190;Payment9023,2024-09-02 08:18:57+00:00,2024-09-07 12:30:56+00:00,124.2,0.083,0.817,0.033,48.0,26.4,0.867,48.0,0,Successful
PO1124,PO1124,1,PR752,1,Supplier16,1,GRN7786,1,Invoice453,1,Payment2243,2024-09-02 08:18:56+00:00,2024-09-11 10:37:56+00:00,218.317,0.367,0.833,0.3,72.0,24.0,0.817,120.0,0,Successful
PO820,PO820,6,PR268;PR28;PR295;PR753;PR824;PR85,1,Supplier31,1,GRN3995,1,Invoice3657,2,Payment6051;Payment7704,2024-09-02 08:21:53+00:00,2024-09-08 11:38:56+00:00,147.284,1.734,0.533,0.583,48.0,48.0,0.433,48.0,2,Successful
PO6882,PO6882,1,PR754,1,Supplier22,1,GRN934,1,Invoice3004,1,Payment1220,2024-09-02 08:10:56+00:00,2024-09-08 10:17:56+00:00,146.117,1.167,0.283,0.533,48.0,24.0,0.133,72.0,0,Successful
PO1877,PO1877,1,PR755,1,Supplier2,1,GRN656,1,Invoice712,1,Payment8234,2024-09-02 08:28:56+00:00,2024-09-11 11:34:56+00:00,219.1,1.533,0.333,0.6,120.0,72.0,0.633,24.0,0,Mismatch
PO6550,PO6550,1,PR756,1,Supplier1,1,GRN9293,1,Invoice5951,1,Payment5207,2024-09-02 08:36:56+00:00,2024-09-10 10:51:56+00:00,194.25,0.767,0.417,0.367,96.0,72.0,0.7,24.0,0,Successful
PO1981,PO1981,5,PR274;PR438;PR468;PR738;PR757,1,Supplier29,1,GRN4187,1,Invoice8924,1,Payment7991,2024-09-02 08:14:54+00:00,2024-09-09 11:24:56+00:00,171.167,1.284,0.8,0.533,96.0,24.0,0.55,48.0,0,Successful
PO8606,PO8606,1,PR759,1,Supplier33,1,GRN7407,1,Invoice4102,1,Payment6401,2024-09-02 08:06:56+00:00,2024-09-12 11:13:56+00:00,243.117,1.8,0.183,0.867,72.0,72.0,0.267,96.0,0,Successful
PO3478,PO3478,2,PR187;PR760,1,Supplier3,1,GRN5520,1,Invoice9368,1,Payment4214,2024-09-02 08:32:54+00:00,2024-09-11 12:11:56+00:00,219.651,1.151,0.767,0.85,96.0,72.0,0.883,48.0,0,Successful
PO771,PO771,1,PR761,1,Supplier30,1,GRN3697,1,Invoice8981,1,Payment1378,2024-09-02 09:03:56+00:00,2024-09-10 11:09:56+00:00,194.1,1.25,0.167,0.433,48.0,24.0,0.25,120.0,0,Successful
PO7566,PO7566,3,PR630;PR71;PR762,1,Supplier40,1,GRN2076,1,Invoice2507,2,Payment2542;Payment8889,2024-09-02 08:04:56+00:00,2024-09-16 10:21:55+00:00,338.283,1.517,0.25,0.833,96.0,72.0,0.667,167.016,0,Successful
PO5994,PO5994,4,PR26;PR31;PR763;PR777,1,Supplier50,1,GRN9919,1,Invoice2655,1,Payment4927,2024-09-02 08:04:53+00:00,2024-09-16 11:00:56+00:00,338.934,1.784,0.2,0.25,96.0,48.0,0.7,192.0,0,Successful
PO8,PO8,6,PR241;PR291;PR455;PR462;PR570;PR765,1,Supplier40,1,GRN158,1,Invoice6764,1,Payment4849,2024-09-02 08:10:54+00:00,2024-09-16 10:05:56+00:00,337.917,1.551,0.1,0.167,72.0,72.0,0.1,192.0,1,Successful
PO2795,PO2795,1,PR766,1,Supplier46,1,GRN1892,1,Invoice1847,1,Payment1440,2024-09-02 08:17:56+00:00,2024-09-17 11:34:56+00:00,363.283,1.217,0.967,0.517,96.0,48.0,0.583,216.0,0,Successful
PO1430,PO1430,1,PR767,1,Supplier30,1,GRN4303,1,Invoice2942,1,Payment805,2024-09-02 08:04:56+00:00,2024-09-15 11:11:56+00:00,315.117,0.933,0.7,0.867,24.0,72.0,0.617,216.0,0,Successful
PO2591,PO2591,1,PR768,1,Supplier12,1,GRN1285,1,Invoice4839,2,Payment3112;Payment9023,2024-09-02 09:03:56+00:00,2024-09-17 11:03:56+00:00,362.0,0.75,0.617,0.317,120.0,72.0,0.317,168.0,0,Successful
PO1149,PO1149,4,PR107;PR133;PR537;PR769,1,Supplier11,1,GRN4916,1,Invoice1597,1,Payment9653,2024-09-02 08:14:55+00:00,2024-09-12 10:22:56+00:00,242.134,1.534,0.117,0.183,120.0,72.0,0.3,48.0,0,Mismatch
PO3316,PO3316,5,PR20;PR28;PR422;PR770;PR829,1,Supplier24,1,GRN9294,1,Invoice1900,1,Payment3,2024-09-02 08:05:56+00:00,2024-09-12 10:39:56+00:00,242.567,1.75,0.333,0.1,120.0,72.0,0.383,48.0,1,Successful
PO6574,PO6574,1,PR771,1,Supplier26,1,GRN1366,1,Invoice6026,1,Payment4864,2024-09-02 08:56:56+00:00,2024-09-17 13:04:56+00:00,364.133,1.817,0.8,0.767,48.0,72.0,0.75,240.0,0,Successful
PO3373,PO3373,6,PR101;PR42;PR772;PR773;PR900;PR979,1,Supplier27,1,GRN184,1,Invoice9523,2,Payment2681;Payment689,2024-09-02 08:15:56+00:00,2024-09-17 10:36:56+00:00,362.35,1.1,0.05,0.7,120.0,24.0,0.5,216.0,1,Successful
PO5792,PO5792,4,PR532;PR553;PR717;PR773,1,Supplier48,1,GRN8935,1,Invoice5118,1,Payment116,2024-09-02 08:07:56+00:00,2024-09-18 11:30:56+00:00,387.383,1.7,0.433,0.317,72.0,72.0,0.933,240.0,0,Successful
PO4044,PO4044,6,PR153;PR260;PR696;PR766;PR774;PR908,1,Supplier26,1,GRN4439,1,Invoice4615,1,Payment627,2024-09-02 08:06:54+00:00,2024-09-15 11:40:56+00:00,315.567,1.967,0.6,0.6,48.0,24.0,0.4,240.0,0,Successful
PO1899,PO1899,6,PR129;PR488;PR56;PR686;PR775;PR831,1,Supplier7,1,GRN8608,1,Invoice1801,1,Payment7295,2024-09-02 08:20:56+00:00,2024-09-09 11:18:56+00:00,170.967,1.283,0.95,0.167,72.0,48.0,0.567,48.0,1,Successful
PO334,PO334,1,PR777,1,Supplier21,1,GRN5808,1,Invoice6068,1,Payment7183,2024-09-02 08:11:56+00:00,2024-09-07 10:23:56+00:00,122.2,1.35,0.483,0.2,24.0,48.0,0.167,48.0,0,Successful
PO8271,PO8271,2,PR778;PR941,1,Supplier26,1,GRN1715,1,Invoice1346,1,Payment46,2024-09-02 08:51:56+00:00,2024-09-09 12:19:56+00:00,171.467,1.2,0.533,0.983,72.0,48.0,0.75,48.0,0,Successful
PO6485,PO6485,5,PR261;PR540;PR780;PR817;PR837,1,Supplier47,1,GRN8547,1,Invoice2156,1,Payment4424,2024-09-02 08:07:55+00:00,2024-09-07 10:03:56+00:00,121.934,1.034,0.533,0.183,24.0,48.0,0.183,48.0,0,Successful
PO7649,PO7649,4,PR273;PR299;PR743;PR781,1,Supplier41,1,GRN7751,1,Invoice1677,1,Payment903,2024-09-02 08:14:56+00:00,2024-09-14 10:01:56+00:00,289.783,1.2,0.15,0.283,120.0,72.0,0.15,96.0,0,Successful
PO9250,PO9250,4,PR192;PR34;PR585;PR782,1,Supplier10,1,GRN7491,1,Invoice6772,1,Payment7465,2024-09-02 08:10:56+00:00,2024-09-15 10:19:56+00:00,314.15,1.133,0.05,0.6,96.0,24.0,0.367,192.0,0,Successful
PO5381,PO5381,5,PR5;PR647;PR783;PR808;PR899,1,Supplier43,1,GRN3287,1,Invoice1741,1,Payment9300,2024-09-02 08:05:56+00:00,2024-09-20 11:30:56+00:00,435.417,1.417,0.983,0.45,120.0,72.0,0.567,240.0,0,Successful
PO6133,PO6133,1,PR784,1,Supplier41,1,GRN5629,1,Invoice9311,1,Payment4305,2024-09-02 08:19:56+00:00,2024-09-09 10:32:56+00:00,170.217,0.183,0.933,0.75,96.0,48.0,0.35,24.0,0,Successful
PO6527,PO6527,1,PR785,1,Supplier16,1,GRN7148,1,Invoice2132,1,Payment4030,2024-09-02 08:52:56+00:00,2024-09-11 11:46:56+00:00,218.9,0.95,0.583,0.967,72.0,48.0,0.4,96.0,0,Successful
PO8575,PO8575,5,PR186;PR329;PR486;PR786;PR915,1,Supplier13,1,GRN5367,1,Invoice4222,1,Payment9573,2024-09-02 08:07:57+00:00,2024-09-13 11:14:56+00:00,267.116,0.783,0.45,0.933,72.0,48.0,0.95,144.0,0,Successful
PO9305,PO9305,2,PR375;PR787,1,Supplier41,1,GRN4739,1,Invoice3727,1,Payment4567,2024-09-02 08:53:54+00:00,2024-09-12 10:05:56+00:00,241.201,0.467,0.083,0.417,48.0,24.0,0.233,168.0,0,Mismatch
PO5523,PO5523,2,PR113;PR788,1,Supplier7,1,GRN4732,1,Invoice9352,1,Payment8313,2024-09-02 08:40:53+00:00,2024-09-16 11:43:56+00:00,339.051,0.818,0.483,0.833,72.0,24.0,0.917,240.0,0,Successful
PO1435,PO1435,5,PR657;PR684;PR778;PR789;PR928,1,Supplier41,1,GRN9480,1,Invoice3799,1,Payment3059,2024-09-02 08:13:56+00:00,2024-09-12 11:53:56+00:00,243.667,1.683,0.65,0.383,120.0,72.0,0.95,48.0,2,Successful
PO3790,PO3790,1,PR790,1,Supplier3,1,GRN5556,1,Invoice5640,1,Payment3143,2024-09-02 08:53:56+00:00,2024-09-07 10:56:56+00:00,122.05,0.85,0.8,0.15,72.0,24.0,0.25,24.0,0,Successful
PO886,PO886,1,PR791,1,Supplier47,1,GRN6870,1,Invoice5346,1,Payment9714,2024-09-02 08:41:56+00:00,2024-09-18 11:09:56+00:00,386.467,0.883,0.05,0.583,96.0,48.0,0.95,240.0,0,Successful
PO5104,PO5104,1,PR792,1,Supplier22,1,GRN1508,1,Invoice755,2,Payment2107;Payment9748,2024-09-02 08:47:56+00:00,2024-09-14 10:13:54+00:00,289.433,0.6,0.083,0.25,96.0,48.0,0.85,143.649,0,Successful
PO7105,PO7105,1,PR793,1,Supplier37,1,GRN7955,1,Invoice6447,1,Payment8593,2024-09-02 08:47:56+00:00,2024-09-10 11:18:56+00:00,194.517,0.583,0.967,0.8,120.0,24.0,0.167,48.0,0,Successful
PO3519,PO3519,1,PR794,1,Supplier34,1,GRN8199,1,Invoice4284,1,Payment6305,2024-09-02 08:39:56+00:00,2024-09-15 10:20:56+00:00,313.683,0.883,0.25,0.083,96.0,48.0,0.467,168.0,0,Successful
PO7371,PO7371,3,PR199;PR426;PR797,1,Supplier38,1,GRN5340,1,Invoice3902,1,Payment9490,2024-09-02 08:18:55+00:00,2024-09-08 11:15:56+00:00,146.95,1.167,0.75,0.483,72.0,24.0,0.55,48.0,0,Successful
PO3385,PO3385,4,PR266;PR799;PR983;PR999,1,Supplier30,1,GRN1140,1,Invoice5939,1,Payment1804,2024-09-02 08:07:54+00:00,2024-09-13 10:26:56+00:00,266.317,1.334,0.033,0.3,96.0,24.0,0.65,144.0,0,Successful
PO4324,PO4324,2,PR419;PR800,1,Supplier13,1,GRN6456,1,Invoice5464,1,Payment7113,2024-09-02 08:32:56+00:00,2024-09-17 10:49:56+00:00,362.283,1.1,0.917,0.033,72.0,72.0,0.233,216.0,0,Successful
PO4730,PO4730,5,PR1;PR228;PR363;PR512;PR801,1,Supplier39,1,GRN280,1,Invoice5030,1,Payment5500,2024-09-02 08:10:53+00:00,2024-09-08 12:21:56+00:00,148.184,1.884,0.567,0.817,72.0,24.0,0.917,48.0,1,Successful
PO859,PO859,1,PR802,1,Supplier7,1,GRN8585,1,Invoice9038,1,Payment257,2024-09-02 08:26:56+00:00,2024-09-11 10:54:56+00:00,218.467,0.867,0.1,0.883,48.0,48.0,0.617,120.0,0,Successful
PO9675,PO9675,5,PR175;PR369;PR415;PR725;PR803,1,Supplier10,1,GRN1504,1,Invoice4326,1,Payment8959,2024-09-02 08:09:54+00:00,2024-09-12 10:26:56+00:00,242.284,1.301,0.017,0.133,72.0,24.0,0.833,144.0,0,Successful
PO3601,PO3601,1,PR804,1,Supplier7,1,GRN1231,1,Invoice4694,1,Payment1192,2024-09-02 08:16:56+00:00,2024-09-06 11:08:56+00:00,98.867,0.717,0.833,0.5,24.0,24.0,0.817,48.0,0,Successful
PO5396,PO5396,8,PR138;PR18;PR248;PR406;PR425;PR518;PR805;PR899,2,Supplier17;Supplier40,2,GRN2748;GRN4685,2,Invoice578;Invoice5968,2,Payment2886;Payment8275,2024-09-02 08:05:54+00:00,2024-09-08 10:49:56+00:00,146.734,1.184,0.75,0.217,48.0,72.0,0.583,24.0,0,Successful
PO6831,PO6831,4,PR122;PR229;PR40;PR807,1,Supplier27,1,GRN5662,1,Invoice1549,1,Payment5391,2024-09-02 08:24:56+00:00,2024-09-14 10:08:56+00:00,289.733,0.9,0.45,0.2,120.0,48.0,0.183,120.0,2,Successful
PO6690,PO6690,1,PR808,1,Supplier44,1,GRN7598,1,Invoice4627,1,Payment5890,2024-09-02 08:50:56+00:00,2024-09-13 11:19:56+00:00,266.483,1.5,0.283,0.583,24.0,72.0,0.117,168.0,0,Mismatch
PO3912,PO3912,1,PR809,1,Supplier32,1,GRN6864,1,Invoice1934,1,Payment7647,2024-09-02 08:24:56+00:00,2024-09-11 11:11:56+00:00,218.783,0.517,0.567,0.867,72.0,72.0,0.833,72.0,0,Successful
PO5927,PO5927,6,PR366;PR610;PR643;PR785;PR810;PR846,1,Supplier25,1,GRN8822,1,Invoice3574,1,Payment4475,2024-09-02 08:21:55+00:00,2024-09-13 10:33:56+00:00,266.2,0.584,1.0,0.05,72.0,72.0,0.567,120.0,0,Successful
PO1318,PO1318,3,PR574;PR811;PR845,1,Supplier49,1,GRN3829,1,Invoice7715,1,Payment8840,2024-09-02 08:30:56+00:00,2024-09-14 11:10:56+00:00,290.667,1.2,0.45,0.917,120.0,72.0,0.1,96.0,0,Successful
PO353,PO353,2,PR428;PR812,1,Supplier34,1,GRN9306,1,Invoice7523,1,Payment7432,2024-09-02 08:15:55+00:00,2024-09-14 10:21:56+00:00,290.1,0.584,0.667,0.333,72.0,72.0,0.517,144.0,0,Successful
PO5318,PO5318,1,PR813,1,Supplier4,1,GRN3179,1,Invoice7026,1,Payment56,2024-09-02 08:15:56+00:00,2024-09-11 10:58:56+00:00,218.717,1.033,0.8,0.667,48.0,48.0,0.217,120.0,0,Successful
PO9232,PO9232,6,PR176;PR222;PR450;PR506;PR73;PR814,1,Supplier50,1,GRN5993,1,Invoice3866,1,Payment9194,2024-09-02 08:27:55+00:00,2024-09-11 10:11:56+00:00,217.734,0.75,0.25,0.283,96.0,24.0,0.45,96.0,1,Successful
PO2386,PO2386,1,PR815,1,Supplier1,1,GRN2769,1,Invoice178,1,Payment3263,2024-09-02 08:57:56+00:00,2024-09-07 11:25:56+00:00,122.467,1.383,0.067,0.583,48.0,24.0,0.433,48.0,0,Successful
PO7332,PO7332,1,PR817,1,Supplier34,1,GRN4163,1,Invoice3642,1,Payment778,2024-09-02 09:01:56+00:00,2024-09-13 12:05:56+00:00,267.067,1.433,0.917,0.35,48.0,48.0,0.367,168.0,0,Successful
PO6857,PO6857,4,PR813;PR819;PR820;PR989,1,Supplier37,1,GRN9312,1,Invoice366,1,Payment5102,2024-09-02 08:10:57+00:00,2024-09-11 10:54:56+00:00,218.733,1.166,0.683,0.517,96.0,48.0,0.367,72.0,0,Successful
PO5385,PO5385,3,PR424;PR820;PR956,1,Supplier25,1,GRN7982,1,Invoice1764,1,Payment283,2024-09-02 08:17:57+00:00,2024-09-19 10:24:56+00:00,410.116,1.266,0.017,0.6,96.0,72.0,0.233,240.0,0,Successful
PO2790,PO2790,1,PR821,1,Supplier28,1,GRN2740,1,Invoice8121,1,Payment1622,2024-09-02 08:15:56+00:00,2024-09-11 11:02:56+00:00,218.783,0.9,0.75,0.783,48.0,48.0,0.35,120.0,0,Successful
PO2483,PO2483,3,PR143;PR771;PR822,1,Supplier35,1,GRN9004,1,Invoice1111,1,Payment759,2024-09-02 08:11:56+00:00,2024-09-15 10:13:56+00:00,314.033,0.583,0.9,0.5,24.0,48.0,0.05,240.0,0,Successful
PO8447,PO8447,1,PR823,1,Supplier9,1,GRN5794,1,Invoice1317,1,Payment3285,2024-09-02 08:39:56+00:00,2024-09-16 10:52:56+00:00,338.217,1.233,0.65,0.05,120.0,24.0,0.283,192.0,0,Successful
PO3564,PO3564,2,PR332;PR825,1,Supplier22,1,GRN3392,1,Invoice2453,2,Payment7815;Payment8389,2024-09-02 08:34:54+00:00,2024-09-09 11:02:56+00:00,170.467,0.984,0.433,0.05,48.0,24.0,1.0,96.0,0,Successful
PO996,PO996,4,PR174;PR732;PR827;PR88,1,Supplier30,1,GRN9338,1,Invoice9550,1,Payment6169,2024-09-02 08:17:53+00:00,2024-09-17 10:20:56+00:00,362.051,1.367,0.25,0.283,120.0,72.0,0.15,168.0,0,Successful
PO6351,PO6351,2,PR369;PR828,1,Supplier10,1,GRN3318,1,Invoice8843,1,Payment4034,2024-09-02 08:09:54+00:00,2024-09-14 10:57:56+00:00,290.801,1.417,0.617,0.633,96.0,48.0,0.133,144.0,0,Successful
PO6563,PO6563,5,PR239;PR491;PR689;PR691;PR829,1,Supplier15,1,GRN537,1,Invoice4101,1,Payment890,2024-09-02 08:05:56+00:00,2024-09-09 11:00:56+00:00,170.917,1.25,0.9,0.35,24.0,48.0,0.417,96.0,0,Successful
PO2808,PO2808,4,PR176;PR349;PR569;PR831,1,Supplier31,1,GRN8721,1,Invoice3417,1,Payment143,2024-09-02 08:20:56+00:00,2024-09-13 11:33:56+00:00,267.217,1.3,0.883,0.867,96.0,48.0,0.167,120.0,0,Successful
PO5307,PO5307,1,PR832,1,Supplier37,1,GRN6313,1,Invoice7341,1,Payment7204,2024-09-02 08:34:56+00:00,2024-09-13 11:05:56+00:00,266.517,1.25,0.25,0.433,72.0,24.0,0.583,168.0,0,Successful
PO9299,PO9299,6,PR270;PR326;PR385;PR598;PR833;PR862,1,Supplier16,1,GRN8129,1,Invoice7593,1,Payment4617,2024-09-02 08:14:57+00:00,2024-09-18 12:23:56+00:00,388.15,2.333,0.85,0.267,120.0,48.0,0.7,216.0,1,Successful
PO1805,PO1805,1,PR834,1,Supplier45,1,GRN247,1,Invoice8720,1,Payment7269,2024-09-02 08:59:56+00:00,2024-09-06 11:27:56+00:00,98.467,0.867,1.0,0.233,24.0,24.0,0.367,48.0,0,Successful
PO1890,PO1890,5,PR571;PR72;PR729;PR807;PR835,1,Supplier42,1,GRN6866,1,Invoice4420,1,Payment5011,2024-09-02 08:05:53+00:00,2024-09-12 11:00:56+00:00,242.917,1.101,0.933,0.5,48.0,48.0,0.383,144.0,1,Successful
PO9291,PO9291,1,PR836,1,Supplier49,1,GRN414,1,Invoice6042,1,Payment1711,2024-09-02 08:12:57+00:00,2024-09-14 10:34:57+00:00,290.367,0.567,0.833,0.383,48.0,48.0,0.583,192.0,0,Successful
PO6264,PO6264,5,PR390;PR592;PR822;PR837;PR838,1,Supplier8,1,GRN682,1,Invoice4457,1,Payment1268,2024-09-02 08:06:57+00:00,2024-09-14 10:10:57+00:00,290.067,1.183,0.4,0.033,96.0,48.0,0.45,144.0,0,Successful
PO1284,PO1284,1,PR838,1,Supplier50,1,GRN926,1,Invoice7105,1,Payment7701,2024-09-02 08:06:57+00:00,2024-09-10 10:52:57+00:00,194.767,1.617,0.05,0.567,72.0,72.0,0.533,48.0,0,Successful
PO8885,PO8885,2,PR522;PR839,1,Supplier15,1,GRN6626,1,Invoice3713,1,Payment379,2024-09-02 08:18:55+00:00,2024-09-13 11:13:57+00:00,266.917,1.001,0.533,0.983,24.0,72.0,0.4,168.0,0,Successful
PO662,PO662,1,PR840,1,Supplier18,1,GRN1779,1,Invoice1887,1,Payment882,2024-09-02 08:56:57+00:00,2024-09-09 11:07:57+00:00,170.183,0.883,0.717,0.417,24.0,72.0,0.167,72.0,0,Successful
PO472,PO472,1,PR841,1,Supplier22,1,GRN8162,1,Invoice4302,1,Payment2496,2024-09-02 08:38:57+00:00,2024-09-09 11:48:57+00:00,171.167,1.05,0.683,0.433,96.0,24.0,1.0,48.0,0,Successful
PO937,PO937,5,PR143;PR155;PR333;PR842;PR938,1,Supplier10,1,GRN5359,1,Invoice5117,1,Payment2626,2024-09-02 08:09:57+00:00,2024-09-08 11:51:57+00:00,147.7,1.767,0.3,0.933,48.0,24.0,0.7,72.0,0,Successful
PO9352,PO9352,2,PR843;PR888,1,Supplier1,1,GRN8105,1,Invoice2153,1,Payment3621,2024-09-02 08:08:57+00:00,2024-09-16 11:28:57+00:00,339.333,1.417,0.9,0.067,120.0,72.0,0.95,144.0,0,Successful
PO3975,PO3975,3,PR248;PR844;PR940,1,Supplier43,1,GRN5917,1,Invoice1362,1,Payment2194,2024-09-02 08:05:54+00:00,2024-09-14 10:49:57+00:00,290.734,0.584,0.867,1.0,96.0,48.0,0.283,144.0,0,Successful
PO6577,PO6577,3,PR118;PR627;PR845,1,Supplier6,1,GRN184,1,Invoice9418,1,Payment6079,2024-09-02 08:08:56+00:00,2024-09-12 10:44:57+00:00,242.6,1.5,0.35,0.633,120.0,72.0,0.117,48.0,0,Successful
PO4581,PO4581,2,PR487;PR846,1,Supplier45,1,GRN6750,1,Invoice7088,1,Payment3777,2024-09-02 08:35:57+00:00,2024-09-10 11:47:57+00:00,195.2,0.733,0.633,0.85,96.0,48.0,0.983,48.0,0,Successful
PO839,PO839,4,PR358;PR774;PR798;PR847,1,Supplier22,1,GRN9606,1,Invoice3790,1,Payment7790,2024-09-02 08:11:57+00:00,2024-09-07 10:12:57+00:00,122.017,0.367,0.867,0.183,24.0,72.0,0.6,24.0,2,Successful
PO4410,PO4410,6,PR115;PR49;PR722;PR849;PR859;PR934,1,Supplier24,1,GRN4600,1,Invoice7622,1,Payment7061,2024-09-02 08:13:56+00:00,2024-09-15 11:56:57+00:00,315.717,1.617,0.717,0.667,72.0,24.0,0.717,216.0,0,Successful
PO1173,PO1173,1,PR850,1,Supplier1,1,GRN1844,1,Invoice8919,1,Payment3247,2024-09-02 08:27:57+00:00,2024-09-11 11:04:57+00:00,218.617,1.25,0.167,0.917,96.0,24.0,0.283,96.0,0,Successful
PO4528,PO4528,1,PR851,1,Supplier13,1,GRN106,1,Invoice1359,1,Payment1006,2024-09-02 08:42:57+00:00,2024-09-13 11:36:57+00:00,266.9,0.6,0.95,1.0,24.0,48.0,0.35,192.0,0,Successful
PO2178,PO2178,1,PR852,1,Supplier11,1,GRN6288,1,Invoice1110,1,Payment7132,2024-09-02 08:16:57+00:00,2024-09-11 10:50:57+00:00,218.567,0.583,0.283,0.7,24.0,48.0,1.0,144.0,0,Successful
PO1663,PO1663,1,PR853,1,Supplier5,1,GRN4755,1,Invoice2352,1,Payment3940,2024-09-02 08:33:57+00:00,2024-09-13 10:03:57+00:00,265.5,0.35,0.283,0.617,72.0,72.0,0.25,120.0,0,Successful
PO4264,PO4264,1,PR854,1,Supplier44,1,GRN9579,1,Invoice6280,1,Payment3543,2024-09-02 08:16:57+00:00,2024-09-10 11:24:57+00:00,195.133,0.917,0.933,0.633,48.0,24.0,0.65,120.0,0,Successful
PO3450,PO3450,6,PR591;PR692;PR778;PR812;PR855;PR973,1,Supplier30,1,GRN4040,1,Invoice6853,1,Payment6742,2024-09-02 08:20:56+00:00,2024-09-11 11:20:57+00:00,219.0,1.1,0.7,0.817,120.0,24.0,0.383,72.0,1,Successful
PO4436,PO4436,1,PR856,1,Supplier14,1,GRN451,1,Invoice2543,1,Payment3221,2024-09-02 08:58:57+00:00,2024-09-10 11:26:57+00:00,194.467,1.0,0.367,0.683,120.0,24.0,0.417,48.0,0,Successful
